gene_id	reporting_category	biochemical_context	original_families	resolution_group	family_resolution_method	family_resolution_status	nearest_reference_id	nearest_reference_family	nearest_reference_distance	hmmer_score	hmmer_evalue	length	source	sequence_scope	discovery_round	matched_protein_id	meme_status	meme_status_quality_aware	motif_support_quality	meme_evaluable	singleton_passthrough	n_motifs_found	n_motifs_expected	motif_ids	motif_best_evalue	motif_coverage	expected_domain_record_present	pfam_n_domains	pfam_domain_architecture	pfam_best_evalue	pfam_total_score	pfam_confirmation_rule	pfam_required_ids	pfam_required_n_domains	pfam_required_n_present	domain_confirmation_status	domain_validated	meme_biological_pass	meme_operational_pass	meme_pass	pfam_pass	pfam_status	pfam_gate_active	final_pass	final_outcome
GMO.00000567.v1.g024750.t1	aos_hpl	Oxylipin and volatile-product chemistry								331.1	3.3e-97	532	proteome_v1_exact	full_length	round2	GMO.00000567.v1.g024750.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	3.32e-20	1.0	true	1	all	7.2e-103	330.8	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002325.v1.g479000.t1	aos_hpl	Oxylipin and volatile-product chemistry								331.1	3.3e-97	532	proteome_v1_exact	full_length	round2	GMO.00002325.v1.g479000.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	3.32e-20	1.0	true	1	all	7.2e-103	330.8	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002283.v1.g428050.t1	aos_hpl	Oxylipin and volatile-product chemistry								330.7	4.4e-97	511	proteome_v1_exact	full_length	round2	GMO.00002283.v1.g428050.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.08e-24	1.0	true	1	all	9.5e-103	330.4	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000895.v1.g085770.t1	aos_hpl	Oxylipin and volatile-product chemistry								330.4	5.2e-97	511	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g085770.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.0599999999999995e-24	1.0	true	1	all	1.1e-102	330.1	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000895.v1.g085760.t1	aos_hpl	Oxylipin and volatile-product chemistry								330.3	5.7e-97	506	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g085760.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.6100000000000002e-27	1.0	true	1	all	1.2e-102	330.0	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001376.v1.g170010.t1	aos_hpl	Oxylipin and volatile-product chemistry								330.1	6.4e-97	545	proteome_v1_exact	full_length	round2	GMO.00001376.v1.g170010.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	3.7999999999999995e-24	1.0	true	1	all	1.4e-102	329.8	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000895.v1.g085730.t1	aos_hpl	Oxylipin and volatile-product chemistry								330.0	7.1e-97	506	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g085730.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.76e-25	1.0	true	1	all	1.5e-102	329.7	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002453.v1.g536180.t1	aos_hpl	Oxylipin and volatile-product chemistry								329.1	1.2999999999999999e-96	506	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g536180.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.6100000000000002e-27	1.0	true	1	all	2.7e-102	328.9	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001227.v1.g123760.t1	aos_hpl	Oxylipin and volatile-product chemistry								328.6	1.9e-96	511	proteome_v1_exact	full_length	round2	GMO.00001227.v1.g123760.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	3.02e-25	1.0	true	1	all	4.1e-102	328.3	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000555.v1.g022790.t1	aos_hpl	Oxylipin and volatile-product chemistry								328.3	2.3e-96	513	proteome_v1_exact	full_length	round2	GMO.00000555.v1.g022790.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.57e-24	1.0	true	1	all	4.9e-102	328.0	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002325.v1.g480490.t1	aos_hpl	Oxylipin and volatile-product chemistry								328.2	2.3999999999999998e-96	513	proteome_v1_exact	full_length	round2	GMO.00002325.v1.g480490.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	9.11e-29	1.0	true	1	all	5.3e-102	327.9	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002325.v1.g480530.t1	aos_hpl	Oxylipin and volatile-product chemistry								328.2	2.3999999999999998e-96	513	proteome_v1_exact	full_length	round2	GMO.00002325.v1.g480530.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.57e-24	1.0	true	1	all	5.4e-102	327.9	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000555.v1.g022740.t1	aos_hpl	Oxylipin and volatile-product chemistry								327.8	3.3e-96	503	proteome_v1_exact	full_length	round2	GMO.00000555.v1.g022740.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	3.58e-23	1.0	true	1	all	6.8e-102	327.6	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002325.v1.g480550.t1	aos_hpl	Oxylipin and volatile-product chemistry								327.7	3.5999999999999997e-96	513	proteome_v1_exact	full_length	round2	GMO.00002325.v1.g480550.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	7.96e-24	1.0	true	1	all	7.6e-102	327.4	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000555.v1.g022770.t1	aos_hpl	Oxylipin and volatile-product chemistry								327.4	4.2e-96	503	proteome_v1_exact	full_length	round2	GMO.00000555.v1.g022770.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.48e-24	1.0	true	1	all	8.699999999999999e-102	327.2	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002453.v1.g536190.t1	aos_hpl	Oxylipin and volatile-product chemistry								326.5	8.199999999999999e-96	512	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g536190.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.67e-23	1.0	true	1	all	1.8e-101	326.2	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000895.v1.g085750.t1	aos_hpl	Oxylipin and volatile-product chemistry								326.0	1.1999999999999999e-95	512	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g085750.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.67e-23	1.0	true	1	all	2.6e-101	325.7	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002253.v1.g371350.t1	aos_hpl	Oxylipin and volatile-product chemistry								325.6	1.5e-95	536	proteome_v1_exact	full_length	round2	GMO.00002253.v1.g371350.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.7200000000000002e-21	1.0	true	1	all	3.1000000000000004e-101	325.4	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002453.v1.g536210.t1	aos_hpl	Oxylipin and volatile-product chemistry								325.4	1.7e-95	506	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g536210.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.16e-25	1.0	true	1	all	3.7e-101	325.1	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000555.v1.g022800.t1	aos_hpl	Oxylipin and volatile-product chemistry								325.3	1.9e-95	513	proteome_v1_exact	full_length	round2	GMO.00000555.v1.g022800.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.57e-24	1.0	true	1	all	3.9e-101	325.0	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002453.v1.g536170.t1	aos_hpl	Oxylipin and volatile-product chemistry								324.4	3.5e-95	511	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g536170.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.0599999999999995e-24	1.0	true	1	all	7.6e-101	324.1	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000827.v1.g069840.t1	aos_hpl	Oxylipin and volatile-product chemistry								323.8	5.3999999999999996e-95	509	proteome_v1_exact	full_length	round2	GMO.00000827.v1.g069840.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.38e-19	0.9	true	1	all	1.1000000000000001e-100	323.6	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002319.v1.g469790.t1	aos_hpl	Oxylipin and volatile-product chemistry								323.8	5.3999999999999996e-95	509	proteome_v1_exact	full_length	round2	GMO.00002319.v1.g469790.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.38e-19	0.9	true	1	all	1.1000000000000001e-100	323.6	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002453.v1.g536220.t1	aos_hpl	Oxylipin and volatile-product chemistry								323.1	8.6e-95	512	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g536220.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	5.04e-23	1.0	true	1	all	1.9e-100	322.8	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000895.v1.g085720.t1	aos_hpl	Oxylipin and volatile-product chemistry								322.6	1.2e-94	512	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g085720.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	5.04e-23	1.0	true	1	all	2.6e-100	322.3	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002453.v1.g535730.t1	aos_hpl	Oxylipin and volatile-product chemistry								322.5	1.4e-94	527	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g535730.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.05e-22	1.0	true	1	all	3.1e-100	322.1	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000895.v1.g086220.t1	aos_hpl	Oxylipin and volatile-product chemistry								321.8	2.2e-94	527	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g086220.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.05e-22	1.0	true	1	all	5e-100	321.4	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002288.v1.g440320.t1	aos_hpl	Oxylipin and volatile-product chemistry								321.0	3.7e-94	522	proteome_v1_exact	full_length	round2	GMO.00002288.v1.g440320.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_6,motif_7,motif_8,motif_9	5.69e-28	0.9	true	1	all	9.1e-100	320.5	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001376.v1.g170200.t1	aos_hpl	Oxylipin and volatile-product chemistry								319.8	8.699999999999999e-94	523	proteome_v1_exact	full_length	round2	GMO.00001376.v1.g170200.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_6,motif_7,motif_8,motif_9	5.69e-28	0.9	true	1	all	2.5e-99	319.1	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002315.v1.g452130.t1	aos_hpl	Oxylipin and volatile-product chemistry								315.0	2.3999999999999998e-92	521	proteome_v1_exact	full_length	round2	GMO.00002315.v1.g452130.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1e-22	1.0	true	1	all	4.9e-98	314.8	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002697.v1.g661790.t1	aos_hpl	Oxylipin and volatile-product chemistry								315.0	2.3999999999999998e-92	521	proteome_v1_exact	full_length	round2	GMO.00002697.v1.g661790.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1e-22	1.0	true	1	all	4.9e-98	314.8	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001525.v1.g191900.t1	aos_hpl	Oxylipin and volatile-product chemistry								314.9	2.7e-92	546	proteome_v1_exact	full_length	round2	GMO.00001525.v1.g191900.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.08e-23	1.0	true	1	all	6.5e-98	314.4	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001315.v1.g149120.t1	aos_hpl	Oxylipin and volatile-product chemistry								314.1	4.7999999999999995e-92	510	proteome_v1_exact	full_length	round2	GMO.00001315.v1.g149120.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.17e-22	1.0	true	1	all	9.999999999999999e-98	313.8	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002325.v1.g480450.t1	aos_hpl	Oxylipin and volatile-product chemistry								314.1	4.7999999999999995e-92	510	proteome_v1_exact	full_length	round2	GMO.00002325.v1.g480450.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.17e-22	1.0	true	1	all	9.999999999999999e-98	313.8	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000895.v1.g085710.t1	aos_hpl	Oxylipin and volatile-product chemistry								313.2	8.7e-92	523	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g085710.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	6.2499999999999996e-24	1.0	true	1	all	1.9e-97	312.9	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000555.v1.g022820.t1	aos_hpl	Oxylipin and volatile-product chemistry								312.9	1.0999999999999999e-91	511	proteome_v1_exact	full_length	round2	GMO.00000555.v1.g022820.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	3.47e-24	1.0	true	1	all	2.4e-97	312.6	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002325.v1.g480500.t1	aos_hpl	Oxylipin and volatile-product chemistry								312.7	1.1999999999999999e-91	511	proteome_v1_exact	full_length	round2	GMO.00002325.v1.g480500.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	3.47e-24	1.0	true	1	all	2.6e-97	312.4	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002356.v1.g502710.t1	aos_hpl	Oxylipin and volatile-product chemistry								312.7	1.1999999999999999e-91	542	proteome_v1_exact	full_length	round2	GMO.00002356.v1.g502710.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.08e-23	1.0	true	1	all	2.8e-97	312.3	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002325.v1.g480570.t1	aos_hpl	Oxylipin and volatile-product chemistry								311.9	2.1999999999999998e-91	511	proteome_v1_exact	full_length	round2	GMO.00002325.v1.g480570.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	8.93e-24	1.0	true	1	all	4.6e-97	311.6	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002518.v1.g587870.t1	aos_hpl	Oxylipin and volatile-product chemistry								311.7	2.6e-91	516	proteome_v1_exact	full_length	round2	GMO.00002518.v1.g587870.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	6.22e-20	1.0	true	1	all	5.500000000000001e-97	311.4	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002728.v1.g672360.t1	aos_hpl	Oxylipin and volatile-product chemistry								311.1	3.8e-91	534	proteome_v1_exact	full_length	round2	GMO.00002728.v1.g672360.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	6.24e-23	1.0	true	1	all	8.6e-97	310.7	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001595.v1.g201920.t1	aos_hpl	Oxylipin and volatile-product chemistry								310.3	6.699999999999999e-91	534	proteome_v1_exact	full_length	round2	GMO.00001595.v1.g201920.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	6.24e-23	1.0	true	1	all	1.4999999999999999e-96	310.0	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002453.v1.g536240.t1	aos_hpl	Oxylipin and volatile-product chemistry								308.5	2.3e-90	523	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g536240.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	6.2499999999999996e-24	1.0	true	1	all	5.1e-96	308.2	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002768.v1.g679550.t1	aos_hpl	Oxylipin and volatile-product chemistry								308.5	2.3999999999999997e-90	503	proteome_v1_exact	full_length	round2	GMO.00002768.v1.g679550.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	5.02e-20	1.0	true	1	all	4.899999999999999e-96	308.3	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001773.v1.g241060.t1	aos_hpl	Oxylipin and volatile-product chemistry								306.6	8.5e-90	526	proteome_v1_exact	full_length	round2	GMO.00001773.v1.g241060.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	8.12e-22	0.9	true	1	all	1.7e-95	306.4	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000555.v1.g022860.t1	aos_hpl	Oxylipin and volatile-product chemistry								305.0	2.6000000000000002e-89	510	proteome_v1_exact	full_length	round2	GMO.00000555.v1.g022860.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.64e-24	1.0	true	1	all	5.6999999999999996e-95	304.7	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
