gene_id	family	biochemical_context	target_bin	length	score	evalue	source	sequence_scope	discovery_round	matched_protein_id	pfam_hit	full_length_reference_hit	passing_pfam_profiles	passing_full_length_reference_queries	search_route
GMO.00002253.v1.g388170.t2	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	513	335.3	1.7e-98	proteome_v1_exact	full_length	round2	GMO.00002253.v1.g388170.t2	true	false	PF00067.28		pfam_only
GMO.00001227.v1.g123240.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	511	334.6	2.8e-98	proteome_v1_exact	full_length	round2	GMO.00001227.v1.g123240.t1	true	false	PF00067.28		pfam_only
GMO.00002631.v1.g642250.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	503	334.4	3.2e-98	proteome_v1_exact	full_length	round2	GMO.00002631.v1.g642250.t1	true	false	PF00067.28		pfam_only
GMO.00002283.v1.g428060.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	511	333.9	4.7e-98	proteome_v1_exact	full_length	round2	GMO.00002283.v1.g428060.t1	true	false	PF00067.28		pfam_only
GMO.00002325.v1.g480560.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	508	333.7	5.3e-98	proteome_v1_exact	full_length	round2	GMO.00002325.v1.g480560.t1	true	false	PF00067.28		pfam_only
GMO.00000895.v1.g085810.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	505	333.5	6e-98	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g085810.t1	true	false	PF00067.28		pfam_only
GMO.00001376.v1.g169980.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	545	333.3	7.2e-98	proteome_v1_exact	full_length	round2	GMO.00001376.v1.g169980.t1	true	false	PF00067.28		pfam_only
GMO.00001343.v1.g157540.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	510	333.1	8.2e-98	proteome_v1_exact	full_length	round2	GMO.00001343.v1.g157540.t1	true	false	PF00067.28		pfam_only
GMO.00002288.v1.g440250.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	528	332.9	9e-98	proteome_v1_exact	full_length	round2	GMO.00002288.v1.g440250.t1	true	false	PF00067.28		pfam_only
GMO.00001376.v1.g169970.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	545	332.5	1.2e-97	proteome_v1_exact	full_length	round2	GMO.00001376.v1.g169970.t1	true	false	PF00067.28		pfam_only
GMO.00001376.v1.g170120.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	528	332.5	1.2e-97	proteome_v1_exact	full_length	round2	GMO.00001376.v1.g170120.t1	true	false	PF00067.28		pfam_only
GMO.00001558.v1.g195700.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	512	332.4	1.3e-97	proteome_v1_exact	full_length	round2	GMO.00001558.v1.g195700.t1	true	false	PF00067.28		pfam_only
GMO.00002326.v1.g482730.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	512	332.4	1.3e-97	proteome_v1_exact	full_length	round2	GMO.00002326.v1.g482730.t1	true	false	PF00067.28		pfam_only
GMO.00001385.v1.g177690.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	510	332.1	1.6e-97	proteome_v1_exact	full_length	round2	GMO.00001385.v1.g177690.t1	true	false	PF00067.28		pfam_only
GMO.00000555.v1.g022830.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	513	331.7	2.2e-97	proteome_v1_exact	full_length	round2	GMO.00000555.v1.g022830.t1	true	false	PF00067.28		pfam_only
GMO.00000895.v1.g086230.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	521	331.4	2.6e-97	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g086230.t1	true	false	PF00067.28		pfam_only
GMO.00002288.v1.g440120.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	545	331.4	2.7e-97	proteome_v1_exact	full_length	round2	GMO.00002288.v1.g440120.t1	true	false	PF00067.28		pfam_only
GMO.00000567.v1.g024750.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	532	331.1	3.3e-97	proteome_v1_exact	full_length	round2	GMO.00000567.v1.g024750.t1	true	false	PF00067.28		pfam_only
GMO.00002325.v1.g479000.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	532	331.1	3.3e-97	proteome_v1_exact	full_length	round2	GMO.00002325.v1.g479000.t1	true	false	PF00067.28		pfam_only
GMO.00002283.v1.g428050.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	511	330.7	4.4e-97	proteome_v1_exact	full_length	round2	GMO.00002283.v1.g428050.t1	true	false	PF00067.28		pfam_only
GMO.00000895.v1.g085770.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	511	330.4	5.2e-97	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g085770.t1	true	false	PF00067.28		pfam_only
GMO.00000895.v1.g085760.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	506	330.3	5.7e-97	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g085760.t1	true	false	PF00067.28		pfam_only
GMO.00001376.v1.g170010.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	545	330.1	6.4e-97	proteome_v1_exact	full_length	round2	GMO.00001376.v1.g170010.t1	true	false	PF00067.28		pfam_only
GMO.00000895.v1.g085730.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	506	330.0	7.1e-97	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g085730.t1	true	false	PF00067.28		pfam_only
GMO.00002453.v1.g536180.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	506	329.1	1.3e-96	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g536180.t1	true	false	PF00067.28		pfam_only
GMO.00001227.v1.g123760.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	511	328.6	1.9e-96	proteome_v1_exact	full_length	round2	GMO.00001227.v1.g123760.t1	true	false	PF00067.28		pfam_only
GMO.00000555.v1.g022790.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	513	328.3	2.3e-96	proteome_v1_exact	full_length	round2	GMO.00000555.v1.g022790.t1	true	false	PF00067.28		pfam_only
GMO.00002325.v1.g480490.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	513	328.2	2.4e-96	proteome_v1_exact	full_length	round2	GMO.00002325.v1.g480490.t1	true	false	PF00067.28		pfam_only
GMO.00002325.v1.g480530.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	513	328.2	2.4e-96	proteome_v1_exact	full_length	round2	GMO.00002325.v1.g480530.t1	true	false	PF00067.28		pfam_only
GMO.00000555.v1.g022740.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	503	327.8	3.3e-96	proteome_v1_exact	full_length	round2	GMO.00000555.v1.g022740.t1	true	false	PF00067.28		pfam_only
GMO.00002325.v1.g480550.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	513	327.7	3.6e-96	proteome_v1_exact	full_length	round2	GMO.00002325.v1.g480550.t1	true	false	PF00067.28		pfam_only
GMO.00000555.v1.g022770.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	503	327.4	4.2e-96	proteome_v1_exact	full_length	round2	GMO.00000555.v1.g022770.t1	true	false	PF00067.28		pfam_only
GMO.00002453.v1.g536190.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	512	326.5	8.2e-96	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g536190.t1	true	false	PF00067.28		pfam_only
GMO.00000895.v1.g085750.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	512	326.0	1.2e-95	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g085750.t1	true	false	PF00067.28		pfam_only
GMO.00002253.v1.g371350.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	536	325.6	1.5e-95	proteome_v1_exact	full_length	round2	GMO.00002253.v1.g371350.t1	true	false	PF00067.28		pfam_only
GMO.00002453.v1.g536210.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	506	325.4	1.7e-95	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g536210.t1	true	false	PF00067.28		pfam_only
GMO.00000555.v1.g022800.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	513	325.3	1.9e-95	proteome_v1_exact	full_length	round2	GMO.00000555.v1.g022800.t1	true	false	PF00067.28		pfam_only
GMO.00002453.v1.g536170.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	511	324.4	3.5e-95	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g536170.t1	true	false	PF00067.28		pfam_only
GMO.00000827.v1.g069840.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	509	323.8	5.4e-95	proteome_v1_exact	full_length	round2	GMO.00000827.v1.g069840.t1	true	false	PF00067.28		pfam_only
GMO.00002319.v1.g469790.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	509	323.8	5.4e-95	proteome_v1_exact	full_length	round2	GMO.00002319.v1.g469790.t1	true	false	PF00067.28		pfam_only
GMO.00002453.v1.g536220.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	512	323.1	8.6e-95	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g536220.t1	true	false	PF00067.28		pfam_only
GMO.00000895.v1.g085720.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	512	322.6	1.2e-94	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g085720.t1	true	false	PF00067.28		pfam_only
GMO.00002453.v1.g535730.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	527	322.5	1.4e-94	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g535730.t1	true	false	PF00067.28		pfam_only
GMO.00000895.v1.g086220.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	527	321.8	2.2e-94	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g086220.t1	true	false	PF00067.28		pfam_only
GMO.00002288.v1.g440320.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	522	321.0	3.7e-94	proteome_v1_exact	full_length	round2	GMO.00002288.v1.g440320.t1	true	false	PF00067.28		pfam_only
GMO.00001376.v1.g170200.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	523	319.8	8.7e-94	proteome_v1_exact	full_length	round2	GMO.00001376.v1.g170200.t1	true	false	PF00067.28		pfam_only
GMO.00002315.v1.g452130.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	521	315.0	2.4e-92	proteome_v1_exact	full_length	round2	GMO.00002315.v1.g452130.t1	true	false	PF00067.28		pfam_only
GMO.00002697.v1.g661790.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	521	315.0	2.4e-92	proteome_v1_exact	full_length	round2	GMO.00002697.v1.g661790.t1	true	false	PF00067.28		pfam_only
GMO.00001525.v1.g191900.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	546	314.9	2.7e-92	proteome_v1_exact	full_length	round2	GMO.00001525.v1.g191900.t1	true	false	PF00067.28		pfam_only
GMO.00001315.v1.g149120.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	510	314.1	4.8e-92	proteome_v1_exact	full_length	round2	GMO.00001315.v1.g149120.t1	true	false	PF00067.28		pfam_only
GMO.00002325.v1.g480450.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	510	314.1	4.8e-92	proteome_v1_exact	full_length	round2	GMO.00002325.v1.g480450.t1	true	false	PF00067.28		pfam_only
GMO.00000895.v1.g085710.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	523	313.2	8.7e-92	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g085710.t1	true	false	PF00067.28		pfam_only
GMO.00000555.v1.g022820.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	511	312.9	1.1e-91	proteome_v1_exact	full_length	round2	GMO.00000555.v1.g022820.t1	true	false	PF00067.28		pfam_only
GMO.00002325.v1.g480500.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	511	312.7	1.2e-91	proteome_v1_exact	full_length	round2	GMO.00002325.v1.g480500.t1	true	false	PF00067.28		pfam_only
GMO.00002356.v1.g502710.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	542	312.7	1.2e-91	proteome_v1_exact	full_length	round2	GMO.00002356.v1.g502710.t1	true	false	PF00067.28		pfam_only
GMO.00002325.v1.g480570.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	511	311.9	2.2e-91	proteome_v1_exact	full_length	round2	GMO.00002325.v1.g480570.t1	true	false	PF00067.28		pfam_only
GMO.00002518.v1.g587870.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	516	311.7	2.6e-91	proteome_v1_exact	full_length	round2	GMO.00002518.v1.g587870.t1	true	false	PF00067.28		pfam_only
GMO.00002728.v1.g672360.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	534	311.1	3.8e-91	proteome_v1_exact	full_length	round2	GMO.00002728.v1.g672360.t1	true	false	PF00067.28		pfam_only
GMO.00001595.v1.g201920.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	534	310.3	6.7e-91	proteome_v1_exact	full_length	round2	GMO.00001595.v1.g201920.t1	true	false	PF00067.28		pfam_only
GMO.00002453.v1.g536240.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	523	308.5	2.3e-90	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g536240.t1	true	false	PF00067.28		pfam_only
GMO.00002768.v1.g679550.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	503	308.5	2.4e-90	proteome_v1_exact	full_length	round2	GMO.00002768.v1.g679550.t1	true	false	PF00067.28		pfam_only
GMO.00001773.v1.g241060.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	526	306.6	8.5e-90	proteome_v1_exact	full_length	round2	GMO.00001773.v1.g241060.t1	true	false	PF00067.28		pfam_only
GMO.00000555.v1.g022860.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	510	305.0	2.6e-89	proteome_v1_exact	full_length	round2	GMO.00000555.v1.g022860.t1	true	false	PF00067.28		pfam_only
GMO.00002325.v1.g480460.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	510	305.0	2.6e-89	proteome_v1_exact	full_length	round2	GMO.00002325.v1.g480460.t1	true	false	PF00067.28		pfam_only
GMO.00002253.v1.g388160.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	506	304.2	4.6e-89	proteome_v1_exact	full_length	round2	GMO.00002253.v1.g388160.t1	true	false	PF00067.28		pfam_only
GMO.00002518.v1.g587860.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	533	303.9	5.8e-89	proteome_v1_exact	full_length	round2	GMO.00002518.v1.g587860.t1	true	false	PF00067.28		pfam_only
GMO.00001014.v1.g091340.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	535	303.7	6.8e-89	proteome_v1_exact	full_length	round2	GMO.00001014.v1.g091340.t1	true	false	PF00067.28		pfam_only
GMO.00001014.v1.g091350.t2	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	451	303.3	8.8e-89	proteome_v1_exact	full_length	round2	GMO.00001014.v1.g091350.t2	true	false	PF00067.28		pfam_only
GMO.00001343.v1.g161760.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	509	297.2	6.1e-87	proteome_v1_exact	full_length	round2	GMO.00001343.v1.g161760.t1	true	false	PF00067.28		pfam_only
GMO.00002645.v1.g652180.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	609	296.6	9.7e-87	proteome_v1_exact	full_length	round2	GMO.00002645.v1.g652180.t1	true	false	PF00067.28		pfam_only
GMO.00001111.v1.g110750.t2	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	507	296.1	1.3e-86	proteome_v1_exact	full_length	round2	GMO.00001111.v1.g110750.t2	true	false	PF00067.28		pfam_only
GMO.00002601.v1.g630240.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	609	295.9	1.6e-86	proteome_v1_exact	full_length	round2	GMO.00002601.v1.g630240.t1	true	false	PF00067.28		pfam_only
GMO.00001385.v1.g173490.t2	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	509	294.1	5.6e-86	proteome_v1_exact	full_length	round2	GMO.00001385.v1.g173490.t2	true	false	PF00067.28		pfam_only
GMO.00000684.v1.g046560.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	361	292.6	1.5e-85	proteome_v1_exact	full_length	round2	GMO.00000684.v1.g046560.t1	true	false	PF00067.28		pfam_only
GMO.00002294.v1.g447480.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	361	292.6	1.5e-85	proteome_v1_exact	full_length	round2	GMO.00002294.v1.g447480.t1	true	false	PF00067.28		pfam_only
GMO.00002452.v1.g534740.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	514	292.4	1.8e-85	proteome_v1_exact	full_length	round2	GMO.00002452.v1.g534740.t1	true	false	PF00067.28		pfam_only
GMO.00000748.v1.g065510.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	514	290.0	9.4e-85	proteome_v1_exact	full_length	round2	GMO.00000748.v1.g065510.t1	true	false	PF00067.28		pfam_only
GMO.00002283.v1.g429740.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	541	289.8	1.1e-84	proteome_v1_exact	full_length	round2	GMO.00002283.v1.g429740.t1	true	false	PF00067.28		pfam_only
GMO.00002589.v1.g625320.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	541	289.8	1.1e-84	proteome_v1_exact	full_length	round2	GMO.00002589.v1.g625320.t1	true	false	PF00067.28		pfam_only
GMO.00000684.v1.g046500.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	361	288.6	2.5e-84	proteome_v1_exact	full_length	round2	GMO.00000684.v1.g046500.t1	true	false	PF00067.28		pfam_only
GMO.00002294.v1.g447430.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	361	288.6	2.5e-84	proteome_v1_exact	full_length	round2	GMO.00002294.v1.g447430.t1	true	false	PF00067.28		pfam_only
GMO.00002216.v1.g353960.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	511	287.1	7.1e-84	proteome_v1_exact	full_length	round2	GMO.00002216.v1.g353960.t1	true	false	PF00067.28		pfam_only
GMO.00002364.v1.g514290.t3	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	519	286.1	1.4e-83	proteome_v1_exact	full_length	round2	GMO.00002364.v1.g514290.t3	true	false	PF00067.28		pfam_only
GMO.00002802.v1.g688190.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	523	286.1	1.4e-83	proteome_v1_exact	full_length	round2	GMO.00002802.v1.g688190.t1	true	false	PF00067.28		pfam_only
GMO.00002654.v1.g655770.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	523	284.5	4.3e-83	proteome_v1_exact	full_length	round2	GMO.00002654.v1.g655770.t1	true	false	PF00067.28		pfam_only
GMO.00000837.v1.g071980.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	551	284.2	5.7e-83	proteome_v1_exact	full_length	round2	GMO.00000837.v1.g071980.t1	true	false	PF00067.28		pfam_only
GMO.00002319.v1.g458010.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	551	284.2	5.7e-83	proteome_v1_exact	full_length	round2	GMO.00002319.v1.g458010.t1	true	false	PF00067.28		pfam_only
GMO.00001343.v1.g161770.t2	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	506	283.4	9.7e-83	proteome_v1_exact	full_length	round2	GMO.00001343.v1.g161770.t2	true	false	PF00067.28		pfam_only
GMO.00001385.v1.g173480.t2	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	505	283.3	1e-82	proteome_v1_exact	full_length	round2	GMO.00001385.v1.g173480.t2	true	false	PF00067.28		pfam_only
GMO.00000395.v1.g009900.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	509	283.0	1.2e-82	proteome_v1_exact	full_length	round2	GMO.00000395.v1.g009900.t1	true	false	PF00067.28		pfam_only
GMO.00002253.v1.g370380.t1	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	509	283.0	1.2e-82	proteome_v1_exact	full_length	round2	GMO.00002253.v1.g370380.t1	true	false	PF00067.28		pfam_only
GMO.00002497.v1.g563220.t2	AOS_HPL	Oxylipin and volatile-product chemistry	AOS/HPL-motivated P450 search	455	282.6	1.6e-82	proteome_v1_exact	full_length	round2	GMO.00002497.v1.g563220.t2	true	false	PF00067.28		pfam_only
